,Model,AIC,BIC,RMSE,MAPE
402,"((0, 2, 1), (0, 0, 0, 12), 'n')",3917.6335220674573,3925.1386673451084,119.71253593327702,0.2076292507930096
403,"((0, 2, 1), (0, 0, 1, 12), 'n')",3919.5069788998453,3930.764696816322,122.17562072165224,0.2110294554731345
404,"((0, 2, 1), (0, 0, 2, 12), 'n')",3913.14045608432,3928.1507466396224,144.0995888356523,0.24048604374456728
405,"((0, 0, 1), (1, 0, 0, 12), 'n')",4085.1904266598,4096.4671319814315,150.390798031798,0.26510596140369175
406,"((0, 0, 1), (1, 0, 0, 12), 'c')",3922.5351600265476,3937.5707671220566,105.06696261570204,0.19217877541041442
407,"((0, 0, 1), (1, 0, 0, 12), 't')",4048.272688909768,4063.308296005277,333.68808349061607,0.7166899155774628
408,"((0, 0, 1), (1, 0, 0, 12), 'ct')",3911.9361623880045,3930.730671257391,129.44208600062404,0.2642014077474052
409,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 0]))",3922.5351600265476,3937.5707671220566,105.06696261570204,0.19217877541041442
410,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 1]))",3910.03354328264,3928.8280521520264,187.5019983246181,0.3969444750731688
411,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 0]))",3911.9361623880045,3930.730671257391,129.44208600062404,0.2642014077474052
412,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 1]))",3898.372282870112,3920.925693513376,319.4475013552609,0.6919134927213004
413,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 0, 0]))",3922.5351600265476,3937.5707671220566,105.06696261570204,0.19217877541041442
414,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 0, 1]))",9361.895882905523,9380.69039177491,2854.6559016200604,5.073743392282745
415,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 1, 0]))",3910.03354328264,3928.8280521520264,187.5019983246181,0.3969444750731688
416,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 1, 1]))",9418.14061298049,9440.694023623753,2814.080748559169,5.001740740253782
417,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 0, 0]))",3911.9361623880045,3930.730671257391,129.44208600062404,0.2642014077474052
418,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 0, 1]))",10033.773712375347,10056.327123018611,2652.36909322381,4.711939276950413
419,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 1, 0]))",3898.372282870112,3920.925693513376,319.4475013552609,0.6919134927213004
420,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 1, 1]))",14554.600691909567,14580.913004326709,3862.6541336803025,6.820786824247287
421,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 0, 0, 0]))",3922.5351600265476,3937.5707671220566,105.06696261570204,0.19217877541041442
422,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 0, 0, 1]))",10438.491225575839,10457.285734445226,1932.3059663992185,3.8483377504169227
423,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 0, 1, 0]))",9361.895882905523,9380.69039177491,2854.6559016200604,5.073743392282745
424,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 0, 1, 1]))",10973.633358303623,10996.186768946887,2837.7289169903306,5.540801719123171
425,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 1, 0, 0]))",3910.03354328264,3928.8280521520264,187.5019983246181,0.3969444750731688
426,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 1, 0, 1]))",10703.480618290665,10726.03402893393,2610.3482539303777,5.129355584085479
427,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 1, 1, 0]))",9418.14061298049,9440.694023623753,2814.080748559169,5.001740740253782
428,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 0, 1, 1, 1]))",10949.430558730492,10975.742871147633,2816.7960893782524,5.503093855168359
429,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 0, 0, 0]))",3911.9361623880045,3930.730671257391,129.44208600062404,0.2642014077474052
430,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 0, 0, 1]))",9975.0147815581,9997.568192201365,2339.1052361599654,4.6246231537608935
431,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 0, 1, 0]))",10033.773712375347,10056.327123018611,2652.36909322381,4.711939276950413
432,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 0, 1, 1]))",11508.405936440624,11534.718248857766,3004.1408197383207,5.841744218605287
433,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 1, 0, 0]))",3898.372282870112,3920.925693513376,319.4475013552609,0.6919134927213004
434,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 1, 0, 1]))",12463.063931860968,12489.37624427811,2956.843403344556,5.763552856777865
435,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 1, 1, 0]))",14554.600691909567,14580.913004326709,3862.6541336803025,6.820786824247287
436,"((0, 0, 1), (1, 0, 0, 12), poly1d([1, 1, 1, 1, 1]))",16190.483873716685,16220.555087907704,1823.1099269184795,3.7116081038424804
437,"((0, 0, 1), (1, 0, 1, 12), 'n')",3964.4229932761095,3979.4586003716186,125.4252093175662,0.24576686625678207
438,"((0, 0, 1), (1, 0, 1, 12), 'c')",3930.490964058208,3949.2854729275946,104.13712016720076,0.1908445274629158
439,"((0, 0, 1), (1, 0, 1, 12), 't')",4021.369190317201,4040.1636991865876,339.3014858250305,0.7255144933024976
440,"((0, 0, 1), (1, 0, 1, 12), 'ct')",3912.095311120889,3934.648721764153,136.74067961319437,0.28215845341438855
441,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 0]))",3930.490964058208,3949.2854729275946,104.13712016720076,0.1908445274629158
442,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 1]))",3911.0426803340233,3933.596090977287,197.42925360708355,0.4203386811775033
443,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 0]))",3912.095311120889,3934.648721764153,136.74067961319437,0.28215845341438855
444,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 1]))",3906.6402913772454,3932.9526037943865,406.2059057507152,0.8763979374997927
445,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 0, 0]))",3930.490964058208,3949.2854729275946,104.13712016720076,0.1908445274629158
446,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 0, 1]))",1977038.3648060863,1977060.9182167295,9758.86362254981,19.16391605496788
447,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 1, 0]))",3911.0426803340233,3933.596090977287,197.42925360708355,0.4203386811775033
448,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 1, 1]))",2002401.4468627155,2002427.7591751327,9706.612653956949,19.06713143104738
449,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 0, 0]))",3912.095311120889,3934.648721764153,136.74067961319437,0.28215845341438855
450,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 0, 1]))",12477.987119665326,12504.299432082467,2100.087976134354,3.5238358463861266
451,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 1, 0]))",3906.6402913772454,3932.9526037943865,406.2059057507152,0.8763979374997927
452,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 1, 1]))",17909.557632599655,17939.628846790674,523.3666812011601,0.9592174867733079
453,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 0, 0, 0]))",3930.490964058208,3949.2854729275946,104.13712016720076,0.1908445274629158
454,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 0, 0, 1]))",2053176.1638601623,2053198.7172708055,4864.41456302865,9.68126898026695
455,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 0, 1, 0]))",1977038.3648060863,1977060.9182167295,9758.86362254981,19.16391605496788
456,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 0, 1, 1]))",2046680.1493368144,2046706.4616492316,6005.548403889868,12.175860933267995
457,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 1, 0, 0]))",3911.0426803340233,3933.596090977287,197.42925360708355,0.4203386811775033
458,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 1, 0, 1]))",1927573.3655817353,1927599.6778941525,5776.152878701855,11.701705516884102
459,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 1, 1, 0]))",2002401.4468627155,2002427.7591751327,9706.612653956949,19.06713143104738
460,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 0, 1, 1, 1]))",2034398.671737316,2034428.742951507,5984.805551563188,12.133489484388932
461,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 0, 0, 0]))",3912.095311120889,3934.648721764153,136.74067961319437,0.28215845341438855
462,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 0, 0, 1]))",1662112.627636822,1662138.9399492391,5447.434422294477,10.992870719123824
463,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 0, 1, 0]))",12477.987119665326,12504.299432082467,2100.087976134354,3.5238358463861266
464,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 0, 1, 1]))",2284855.5236970517,2284885.594911243,6177.492274237856,12.526370738734132
465,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 1, 0, 0]))",3906.6402913772454,3932.9526037943865,406.2059057507152,0.8763979374997927
466,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 1, 0, 1]))",2680651.429165978,2680681.500380169,6163.835720252463,12.507425400329868
467,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 1, 1, 0]))",17909.557632599655,17939.628846790674,523.3666812011601,0.9592174867733079
468,"((0, 0, 1), (1, 0, 1, 12), poly1d([1, 1, 1, 1, 1]))",4245129.551041211,4245163.381157176,5134.746984626122,10.334534080222031
469,"((0, 0, 1), (1, 0, 2, 12), 'n')",3963.379696171462,3982.1742050408484,127.13785477243427,0.2422758300505235
470,"((0, 0, 1), (1, 0, 2, 12), 'c')",3910.541328116518,3933.0947387597816,106.45555863818117,0.19469116002483694
471,"((0, 0, 1), (1, 0, 2, 12), 't')",4002.2061827839525,4024.7595934272163,276.2175715939532,0.582852790455844
472,"((0, 0, 1), (1, 0, 2, 12), 'ct')",3897.0395496518336,3923.3518620689747,137.66971216306078,0.282949873529193
473,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 0]))",3910.541328116518,3933.0947387597816,106.45555863818117,0.19469116002483694
474,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 1]))",3926.7996725940743,3953.1119850112154,149.23399583502103,0.3091629546660971
475,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 1, 0]))",3897.0395496518336,3923.3518620689747,137.66971216306078,0.282949873529193
476,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 1, 1]))",4166.438859595232,4196.51007378625,480.9849912834447,1.012043399285142
477,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 0, 0]))",3910.541328116518,3933.0947387597816,106.45555863818117,0.19469116002483694
478,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 0, 1]))",8166.449130759165,8192.761443176307,3948.9633844879077,6.7444462121947
479,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 1, 0]))",3926.7996725940743,3953.1119850112154,149.23399583502103,0.3091629546660971
480,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 1, 1]))",10785.58027138106,10815.65148557208,12034.97050484259,20.215445454383477
481,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 1, 0, 0]))",3897.0395496518336,3923.3518620689747,137.66971216306078,0.282949873529193
482,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 1, 0, 1]))",10677.928475233024,10707.999689424043,2237.7408815802473,3.805737313157698
483,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 1, 1, 0]))",4166.438859595232,4196.51007378625,480.9849912834447,1.012043399285142
484,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 1, 1, 1]))",14440.212824811135,14474.042940776031,9714.104615978655,16.367146834399808
485,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 0, 0, 0]))",3910.541328116518,3933.0947387597816,106.45555863818117,0.19469116002483694
486,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 0, 0, 1]))",777834.551982728,777860.8642951451,3327.902202977595,6.668978326163781
487,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 0, 1, 0]))",8166.449130759165,8192.761443176307,3948.9633844879077,6.7444462121947
488,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 0, 1, 1]))",777969.3133138418,777999.3845280329,4443.277920207644,8.980566064512095
489,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 1, 0, 0]))",3926.7996725940743,3953.1119850112154,149.23399583502103,0.3091629546660971
490,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 1, 0, 1]))",733089.2572022721,733119.3284164631,4195.680767343996,8.493131864100466
491,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 1, 1, 0]))",10785.58027138106,10815.65148557208,12034.97050484259,20.215445454383477
492,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 0, 1, 1, 1]))",773350.2929627383,773384.1230787032,4420.729426882595,8.936579471270296
493,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 1, 0, 0, 0]))",3897.0395496518336,3923.3518620689747,137.66971216306078,0.282949873529193
494,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 1, 0, 0, 1]))",632236.6033232943,632266.6745374853,3872.9551031784617,7.829697265054423
495,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 1, 0, 1, 0]))",10677.928475233024,10707.999689424043,2237.7408815802473,3.805737313157698
496,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 1, 0, 1, 1]))",867895.0645899919,867928.8947059568,4625.249743708525,9.337288029762918
497,"((0, 0, 1), (1, 0, 2, 12), poly1d([1, 1, 1, 0, 0]))",4166.438859595232,4196.51007378625,480.9849912834447,1.012043399285142
