,Model,AIC,BIC,RMSE,MAPE
576,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 0]))",3127.8241739758487,3150.3775846191124,111.50883515210877,0.08782685192828972
577,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 1]))",3361.7615029290178,3388.073815346159,183.9338363246402,0.15883648111951323
578,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 0]))",3128.8660969526527,3155.178409369794,110.74730200090228,0.09128713094970946
579,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 1]))",3209.473438214626,3239.5446524056442,92.09404251785452,0.07647438690024404
580,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 0, 0]))",3127.8241739758487,3150.3775846191124,111.50883515210877,0.08782685192828972
581,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 0, 1]))",3707.4436189231656,3733.7559313403067,324.6058780412169,0.29557338511336406
582,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 1, 0]))",3361.7615029290178,3388.073815346159,183.9338363246402,0.15883648111951323
583,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 1, 1]))",3669.6935684657155,3699.7647826567336,158.9850901217834,0.1190867383877204
584,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 0, 0]))",3128.8660969526527,3155.178409369794,110.74730200090228,0.09128713094970946
585,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 0, 1]))",3689.458226322893,3719.529440513911,101.69675308158871,0.08458574754444442
586,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 1, 0]))",3209.473438214626,3239.5446524056442,92.09404251785452,0.07647438690024404
587,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 1, 1]))",3690.9348485816563,3724.7649645465517,102.1342213570098,0.08345125860624521
588,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 0, 0, 0]))",3127.8241739758487,3150.3775846191124,111.50883515210877,0.08782685192828972
589,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 0, 0, 1]))",3925.4984361145407,3951.810748531682,210.71771985758883,0.17267377305839496
590,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 0, 1, 0]))",3707.4436189231656,3733.7559313403067,324.6058780412169,0.29557338511336406
591,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 0, 1, 1]))",3706.3556079403857,3736.4268221314037,327.5555117377706,0.2981374893555515
592,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 1, 0, 0]))",3361.7615029290178,3388.073815346159,183.9338363246402,0.15883648111951323
593,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 1, 0, 1]))",3667.541126325985,3697.612340517003,231.79084860435245,0.20724611088204897
594,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 1, 1, 0]))",3669.6935684657155,3699.7647826567336,158.9850901217834,0.1190867383877204
595,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 0, 1, 1, 1]))",3673.0034474090894,3706.833563373985,155.20597278093663,0.115862416765138
596,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 0, 0, 0]))",3128.8660969526527,3155.178409369794,110.74730200090228,0.09128713094970946
597,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 0, 0, 1]))",3678.3024764848815,3708.3736906758995,142.48755312631863,0.12218404129815133
598,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 0, 1, 0]))",3689.458226322893,3719.529440513911,101.69675308158871,0.08458574754444442
599,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 0, 1, 1]))",3692.152651417223,3725.9827673821183,101.49046316520035,0.08483225193190798
600,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 1, 0, 0]))",3209.473438214626,3239.5446524056442,92.09404251785452,0.07647438690024404
601,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 1, 0, 1]))",3692.5567561557764,3726.386872120672,105.92482573334915,0.09116881671776766
602,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 1, 1, 0]))",3690.9348485816563,3724.7649645465517,102.1342213570098,0.08345125860624521
603,"((0, 0, 1), (2, 0, 1, 12), poly1d([1, 1, 1, 1, 1]))",3693.621343026726,3731.210360765499,101.75351944091696,0.08324833793522027
604,"((0, 0, 1), (2, 0, 2, 12), 'n')",3389.3448883034675,3411.8982989467313,82.20899613683659,0.06511168538998184
605,"((0, 0, 1), (2, 0, 2, 12), 'c')",3299.715930126161,3326.028242543302,163.65012944814293,0.1250564279733047
606,"((0, 0, 1), (2, 0, 2, 12), 't')",3226.4190905258,3252.7314029429413,87.52277696148379,0.07119292487211434
607,"((0, 0, 1), (2, 0, 2, 12), 'ct')",3111.9391904441413,3142.0104046351594,113.32737966231657,0.09333267070371344
608,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 0]))",3299.715930126161,3326.028242543302,163.65012944814293,0.1250564279733047
609,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 1]))",3369.523908784851,3399.595122975869,193.76663311548103,0.16801280466647875
610,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 0]))",3111.9391904441413,3142.0104046351594,113.32737966231657,0.09333267070371344
611,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 1]))",3220.7545500538054,3254.584666018701,88.18746268626373,0.07315880219667857
612,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 0, 0]))",3299.715930126161,3326.028242543302,163.65012944814293,0.1250564279733047
613,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 0, 1]))",4004.5860064976914,4034.6572206887095,339.1753554208296,0.30924006855756125
614,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 1, 0]))",3369.523908784851,3399.595122975869,193.76663311548103,0.16801280466647875
615,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 1, 1]))",4290.338828293197,4324.168944258093,177.89324312557233,0.13886907169314827
616,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 0, 0]))",3111.9391904441413,3142.0104046351594,113.32737966231657,0.09333267070371344
617,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 0, 1]))",4370.399508602866,4404.229624567762,128.34843127364093,0.10437617023508539
618,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 1, 0]))",3220.7545500538054,3254.584666018701,88.18746268626373,0.07315880219667857
619,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 1, 1]))",4371.82873713583,4409.417754874603,128.63053828289623,0.10310227215857459
620,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 0, 0, 0]))",3299.715930126161,3326.028242543302,163.65012944814293,0.1250564279733047
621,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 0, 0, 1]))",4123.02075588785,4153.091970078868,262.8621449627626,0.20800575133347796
622,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 0, 1, 0]))",4004.5860064976914,4034.6572206887095,339.1753554208296,0.30924006855756125
623,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 0, 1, 1]))",4008.3491743844684,4042.179290349364,342.079410919317,0.31131092275700506
624,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 1, 0, 0]))",3369.523908784851,3399.595122975869,193.76663311548103,0.16801280466647875
625,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 1, 0, 1]))",4062.8511869362314,4096.681302901127,250.19381022007397,0.22448101094996584
626,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 1, 1, 0]))",4290.338828293197,4324.168944258093,177.89324312557233,0.13886907169314827
627,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 1, 1, 1]))",4296.9256504235655,4334.514668162338,173.68743671165478,0.1348699900636302
628,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 0, 0, 0]))",3111.9391904441413,3142.0104046351594,113.32737966231657,0.09333267070371344
629,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 0, 0, 1]))",4301.166638755642,4334.996754720538,165.18762180824143,0.1406310064531103
630,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 0, 1, 0]))",4370.399508602866,4404.229624567762,128.34843127364093,0.10437617023508539
631,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 0, 1, 1]))",4374.253718233833,4411.842735972606,128.27522898778693,0.10465338280154597
632,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 1, 0, 0]))",3220.7545500538054,3254.584666018701,88.18746268626373,0.07315880219667857
633,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 1, 0, 1]))",4371.81917052228,4409.408188261053,132.04048836964898,0.11110580005241984
634,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 1, 1, 0]))",4371.82873713583,4409.417754874603,128.63053828289623,0.10310227215857459
635,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 1, 1, 1]))",4375.778593200805,4417.126512713455,128.40548335411393,0.10297977772119263
636,"((0, 0, 1), (2, 1, 0, 12), 'n')",2903.065959858429,2917.9472069648587,37.07907261353659,0.027250956145474025
637,"((0, 0, 1), (2, 1, 1, 12), 'n')",2863.758735383338,2882.3602942663747,67.76478829866487,0.052188459909443784
638,"((0, 0, 1), (2, 1, 2, 12), 'n')",2827.1726284711303,2849.494499130775,56.830132999647496,0.04389461306332841
639,"((0, 1, 1), (2, 0, 0, 12), 'n')",2991.839929568534,3006.8628984228817,38.87481966060039,0.029143595394286938
640,"((0, 1, 1), (2, 0, 1, 12), 'n')",3157.771996664739,3176.550707732674,38.37121591040581,0.02717001886046482
641,"((0, 1, 1), (2, 1, 0, 12), 'n')",2815.0125984105407,2829.8807092161655,35.43758368740017,0.025536601107815304
642,"((0, 1, 1), (2, 1, 1, 12), 'n')",2796.804935213407,2815.390073720438,33.65704743387686,0.02339032039578668
643,"((0, 1, 1), (2, 1, 2, 12), 'n')",2788.91358358998,2811.2157497984176,35.28459864894355,0.02512989545727724
644,"((0, 0, 2), (0, 0, 0, 12), 'n')",4633.526219668166,4644.802924989798,1022.7308477933396,0.9896571591226347
645,"((0, 0, 2), (0, 0, 0, 12), 'c')",3555.321948502192,3570.357555597701,197.14596136939997,0.16107540373716475
646,"((0, 0, 2), (0, 0, 0, 12), 't')",3907.7903076108287,3922.8259147063377,546.7405036359479,0.5250140547888795
647,"((0, 0, 2), (0, 0, 0, 12), 'ct')",3371.6340081486387,3390.428517018025,136.68228767761005,0.11697534476588489
648,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 0]))",3555.321948502192,3570.357555597701,197.14596136939997,0.16107540373716475
649,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 1]))",3502.5478069638875,3521.342315833274,216.25273337162469,0.19278377025890817
650,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 0]))",3371.6340081486387,3390.428517018025,136.68228767761005,0.11697534476588489
651,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 1]))",3421.3143724762185,3443.8677831194823,100.3488434958054,0.08630974985860772
652,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 0, 0]))",3555.321948502192,3570.357555597701,197.14596136939997,0.16107540373716475
653,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 0, 1]))",3588.1094239039094,3606.9039327732958,285.0171917108297,0.2559461397311992
654,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 1, 0]))",3502.5478069638875,3521.342315833274,216.25273337162469,0.19278377025890817
655,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 1, 1]))",3446.346207194958,3468.8996178382217,171.4972127235904,0.1282929957170472
656,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 0, 0]))",3371.6340081486387,3390.428517018025,136.68228767761005,0.11697534476588489
657,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 0, 1]))",3439.9583216260435,3462.5117322693072,97.17664470253725,0.07884119581521802
658,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 1, 0]))",3421.3143724762185,3443.8677831194823,100.3488434958054,0.08630974985860772
659,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 1, 1]))",3441.4359581777794,3467.7482705949205,104.5746407743479,0.08142859433032519
660,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 0, 0, 0]))",3555.321948502192,3570.357555597701,197.14596136939997,0.16107540373716475
661,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 0, 0, 1]))",3824.5896187999397,3843.384127669326,195.43823153460633,0.15911732677378448
662,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 0, 1, 0]))",3588.1094239039094,3606.9039327732958,285.0171917108297,0.2559461397311992
663,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 0, 1, 1]))",3586.3194719350404,3608.872882578304,337.9499253228619,0.3079020979982212
664,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 1, 0, 0]))",3502.5478069638875,3521.342315833274,216.25273337162469,0.19278377025890817
665,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 1, 0, 1]))",3521.913189180069,3544.4665998233327,235.816021278308,0.21210992193456618
666,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 1, 1, 0]))",3446.346207194958,3468.8996178382217,171.4972127235904,0.1282929957170472
667,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 0, 1, 1, 1]))",3448.4906465428444,3474.8029589599855,162.50285670640568,0.12056500615967583
668,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 0, 0, 0]))",3371.6340081486387,3390.428517018025,136.68228767761005,0.11697534476588489
669,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 0, 0, 1]))",3451.901621147245,3474.4550317905087,141.60276385584524,0.12143492412031487
670,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 0, 1, 0]))",3439.9583216260435,3462.5117322693072,97.17664470253725,0.07884119581521802
671,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 0, 1, 1]))",3442.181973970588,3468.494286387729,96.51156421459422,0.0802637612346351
672,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 1, 0, 0]))",3421.3143724762185,3443.8677831194823,100.3488434958054,0.08630974985860772
673,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 1, 0, 1]))",3443.3712387608684,3469.6835511780096,101.83408523706818,0.08773059773967126
674,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 1, 1, 0]))",3441.4359581777794,3467.7482705949205,104.5746407743479,0.08142859433032519
675,"((0, 0, 2), (0, 0, 0, 12), poly1d([1, 1, 1, 1, 1]))",3443.6270551637845,3473.6982693548025,100.83791664736488,0.07971189845378757
676,"((0, 0, 2), (0, 0, 1, 12), 'n')",4099.125398157833,4114.161005253342,969.3156183617833,0.917578720410958
677,"((0, 0, 2), (0, 0, 1, 12), 'c')",3358.0255421536094,3376.820051022996,190.01257223219594,0.15211455342946464
678,"((0, 0, 2), (0, 0, 1, 12), 't')",3658.161540293627,3676.956049163013,511.62856854375013,0.4811989835114442
679,"((0, 0, 2), (0, 0, 1, 12), 'ct')",3200.0996917464354,3222.653102389699,129.26176158400034,0.10806629046366681
680,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 0]))",3358.0255421536094,3376.820051022996,190.01257223219594,0.15211455342946464
681,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 1]))",3230.4259715239264,3252.97938216719,205.5460885614402,0.1795082320784931
682,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 0]))",3200.0996917464354,3222.653102389699,129.26176158400034,0.10806629046366681
683,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 1]))",3271.6040289835937,3297.916341400735,227.53256276717832,0.2014400410701755
684,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 0, 0]))",3358.0255421536094,3376.820051022996,190.01257223219594,0.15211455342946464
685,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 0, 1]))",3539.2116359422325,3561.7650465854963,274.5967577242995,0.24166090177323868
686,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 1, 0]))",3230.4259715239264,3252.97938216719,205.5460885614402,0.1795082320784931
687,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 1, 1]))",3382.3893297309396,3408.7016421480807,162.13984833735566,0.11701618145740977
688,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 0, 0]))",3200.0996917464354,3222.653102389699,129.26176158400034,0.10806629046366681
689,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 0, 1]))",3373.7009559566986,3400.0132683738398,92.2336976895145,0.07288559833665173
690,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 1, 0]))",3271.6040289835937,3297.916341400735,227.53256276717832,0.2014400410701755
691,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 1, 1]))",3375.338760351826,3405.409974542844,99.63801948888499,0.0749907095930681
692,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 0, 0, 0]))",3358.0255421536094,3376.820051022996,190.01257223219594,0.15211455342946464
693,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 0, 0, 1]))",3782.5666527455755,3805.1200633888393,186.4339188028988,0.1477508777228425
694,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 0, 1, 0]))",3539.2116359422325,3561.7650465854963,274.5967577242995,0.24166090177323868
695,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 0, 1, 1]))",3536.169259477155,3562.481571894296,333.4794876752115,0.2995277028686447
696,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 1, 0, 0]))",3230.4259715239264,3252.97938216719,205.5460885614402,0.1795082320784931
697,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 1, 0, 1]))",3465.9256634617814,3492.2379758789225,231.00388628118714,0.20470987900575874
698,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 1, 1, 0]))",3382.3893297309396,3408.7016421480807,162.13984833735566,0.11701618145740977
699,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 0, 1, 1, 1]))",3384.5951751567527,3414.6663893477707,159.82001432366928,0.11512514745494214
700,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 0, 0, 0]))",3200.0996917464354,3222.653102389699,129.26176158400034,0.10806629046366681
701,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 0, 0, 1]))",3387.029547526655,3413.341859943796,137.2442137039401,0.11534638993864961
702,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 0, 1, 0]))",3373.7009559566986,3400.0132683738398,92.2336976895145,0.07288559833665173
703,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 0, 1, 1]))",3375.8399674471766,3405.9111816381946,91.79420083282635,0.074166174932917
704,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 1, 0, 0]))",3271.6040289835937,3297.916341400735,227.53256276717832,0.2014400410701755
705,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 1, 0, 1]))",3377.0611750770763,3407.1323892680944,97.06712418002932,0.08155485828826851
706,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 1, 1, 0]))",3375.338760351826,3405.409974542844,99.63801948888499,0.0749907095930681
707,"((0, 0, 2), (0, 0, 1, 12), poly1d([1, 1, 1, 1, 1]))",3377.462143303249,3411.2922592681443,96.52130329117517,0.07360930496226034
708,"((0, 0, 2), (0, 0, 2, 12), 'n')",4159.423898848479,4178.218407717866,949.0308017989083,0.8894034481340576
709,"((0, 0, 2), (0, 0, 2, 12), 'c')",3292.337887270694,3314.8912979139577,179.69248477083607,0.1395311381643739
710,"((0, 0, 2), (0, 0, 2, 12), 't')",3834.7062638505786,3857.2596744938423,490.994260719311,0.45699500069629523
711,"((0, 0, 2), (0, 0, 2, 12), 'ct')",3146.1557772676847,3172.468089684826,126.34619663081968,0.10505564629648696
712,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 0]))",3292.337887270694,3314.8912979139577,179.69248477083607,0.1395311381643739
713,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 1]))",3438.6781454597713,3464.9904578769124,182.3338029290446,0.15639332375691414
714,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 1, 0]))",3146.1557772676847,3172.468089684826,126.34619663081968,0.10505564629648696
715,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 1, 1]))",3340.335938162607,3370.407152353625,95.927675805485,0.08066202610779037
716,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 0, 0]))",3292.337887270694,3314.8912979139577,179.69248477083607,0.1395311381643739
717,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 0, 1]))",3592.1094239005756,3618.4217363177167,285.01719153618063,0.25594613956058576
718,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 1, 0]))",3438.6781454597713,3464.9904578769124,182.3338029290446,0.15639332375691414
719,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 1, 1]))",3450.346207193744,3480.417421384762,171.49721274486404,0.12829299573573252
720,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 1, 0, 0]))",3146.1557772676847,3172.468089684826,126.34619663081968,0.10505564629648696
721,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 1, 0, 1]))",3443.9583216240026,3474.0295358150206,97.17664470694177,0.07884119581381685
722,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 1, 1, 0]))",3340.335938162607,3370.407152353625,95.927675805485,0.08066202610779037
723,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 1, 1, 1]))",3445.4359581760837,3479.266074140979,104.57464078612112,0.08142859433708474
724,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 0, 0, 0]))",3292.337887270694,3314.8912979139577,179.69248477083607,0.1395311381643739
725,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 0, 0, 1]))",3828.5896187999397,3854.901931217081,195.43823153460633,0.15911732677378448
726,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 0, 1, 0]))",3592.1094239005756,3618.4217363177167,285.01719153618063,0.25594613956058576
727,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 0, 1, 1]))",3590.319471935038,3620.390686126056,337.94992532286574,0.3079020979982343
728,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 1, 0, 0]))",3438.6781454597713,3464.9904578769124,182.3338029290446,0.15639332375691414
729,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 1, 0, 1]))",3525.913189180068,3555.984403371086,235.81602127830934,0.21210992193457012
730,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 1, 1, 0]))",3450.346207193744,3480.417421384762,171.49721274486404,0.12829299573573252
731,"((0, 0, 2), (0, 0, 2, 12), poly1d([1, 0, 1, 1, 1]))",3452.4906465428444,3486.32076250774,162.50285670640568,0.12056500615967583
