,Model,AIC,BIC,RMSE,MAPE
540,"((0, 0, 1), (2, 0, 0, 12), 'n')",1900.1028599925564,1915.1384670880655,8.058916245768215,0.27616103991340585
541,"((0, 0, 1), (2, 0, 0, 12), 'c')",1795.9109315064893,1814.7054403758757,4.875534562669516,0.16845428907087232
542,"((0, 0, 1), (2, 0, 0, 12), 't')",1901.288853481457,1920.0833623508433,6.554543229526521,0.22643414231189302
543,"((0, 0, 1), (2, 0, 0, 12), 'ct')",1804.2750034097417,1826.8284140530054,4.689397744250757,0.1634637234350377
544,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 0]))",1795.9109315064893,1814.7054403758757,4.875534562669516,0.16845428907087232
545,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 1]))",3334.4412067717158,3356.9946174149795,46.367827367630845,1.670859098579551
546,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 0]))",1804.2750034097417,1826.8284140530054,4.689397744250757,0.1634637234350377
547,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 1]))",4005.646402387396,4031.958714804537,112.32083732939155,3.4308632314824807
548,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 0, 0]))",1795.9109315064893,1814.7054403758757,4.875534562669516,0.16845428907087232
549,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 0, 1]))",43233.48205936037,43256.03547000363,115.25579412683173,3.75107803262897
550,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 1, 0]))",3334.4412067717158,3356.9946174149795,46.367827367630845,1.670859098579551
551,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 1, 1]))",40099.51853836874,40125.83085078588,143.51657629335423,4.647317381899653
552,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 0, 0]))",1804.2750034097417,1826.8284140530054,4.689397744250757,0.1634637234350377
553,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 0, 1]))",35426.81948381453,35453.13179623167,138.2529099071945,4.488160890955905
554,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 1, 0]))",4005.646402387396,4031.958714804537,112.32083732939155,3.4308632314824807
555,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 1, 1]))",29417.20789933662,29447.27911352764,121.49002209566339,3.9685204144665613
556,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 0, 0, 0]))",1795.9109315064893,1814.7054403758757,4.875534562669516,0.16845428907087232
557,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 0, 0, 1]))",41663.59912512369,41686.15253576695,63.56863480476589,2.2913713817410377
558,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 0, 1, 0]))",43233.48205936037,43256.03547000363,115.25579412683173,3.75107803262897
559,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 0, 1, 1]))",44617.51875270601,44643.83106512315,55.877894846922615,2.031396922793184
560,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 1, 0, 0]))",3334.4412067717158,3356.9946174149795,46.367827367630845,1.670859098579551
561,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 1, 0, 1]))",43377.37385452909,43403.68616694623,60.288606890399315,2.179121202070088
562,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 1, 1, 0]))",40099.51853836874,40125.83085078588,143.51657629335423,4.647317381899653
563,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 0, 1, 1, 1]))",42212.30136054448,42242.3725747355,28.65983211691819,1.1263787174938682
564,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 0, 0, 0]))",1804.2750034097417,1826.8284140530054,4.689397744250757,0.1634637234350377
565,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 0, 0, 1]))",40802.36988273345,40828.68219515059,64.56183530331076,2.325800362856805
566,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 0, 1, 0]))",35426.81948381453,35453.13179623167,138.2529099071945,4.488160890955905
567,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 0, 1, 1]))",37717.47835325014,37747.54956744116,33.16187038869763,1.2773908692929827
568,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 1, 0, 0]))",4005.646402387396,4031.958714804537,112.32083732939155,3.4308632314824807
569,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 1, 0, 1]))",34833.645290874214,34863.71650506523,39.2352272804589,1.4768428748912867
570,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 1, 1, 0]))",29417.20789933662,29447.27911352764,121.49002209566339,3.9685204144665613
571,"((0, 0, 1), (2, 0, 0, 12), poly1d([1, 1, 1, 1, 1]))",31785.734746461945,31819.56486242684,49.213524188882296,1.8001766498456035
572,"((0, 0, 1), (2, 0, 2, 12), 'n')",1880.3926008957346,1902.9460115389984,6.132243611281087,0.21213425669339236
573,"((0, 0, 1), (2, 0, 2, 12), 'c')",1797.8021800293677,1824.1144924465086,4.715592209950604,0.1622065858178245
574,"((0, 0, 1), (2, 0, 2, 12), 't')",1883.5766523579832,1909.8889647751241,6.495067614911684,0.2235721957467181
575,"((0, 0, 1), (2, 0, 2, 12), 'ct')",1867.9976928776175,1898.0689070686358,5.028270557254719,0.17618409477389704
576,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 0]))",1797.8021800293677,1824.1144924465086,4.715592209950604,0.1622065858178245
577,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 1]))",2740.603003593902,2770.67421778492,181.84980207568967,5.042175652930109
578,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 0]))",1867.9976928776175,1898.0689070686358,5.028270557254719,0.17618409477389704
579,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 1]))",3401.541714107009,3435.3718300719042,323.4159163884191,9.339775402428254
580,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 0, 0]))",1797.8021800293677,1824.1144924465086,4.715592209950604,0.1622065858178245
581,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 0, 1]))",1572129.2189075123,1572159.2901217032,282.5136089455276,9.9563266487579
582,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 1, 0]))",2740.603003593902,2770.67421778492,181.84980207568967,5.042175652930109
583,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 0, 1, 1]))",1437844.8215419662,1437878.651657931,319.31798248316994,11.174182422262854
584,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 0, 0]))",1867.9976928776175,1898.0689070686358,5.028270557254719,0.17618409477389704
585,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 0, 1]))",1250495.6129696972,1250529.443085662,313.21595633283124,10.984306953438868
586,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 1, 0]))",3401.541714107009,3435.3718300719042,323.4159163884191,9.339775402428254
587,"((0, 0, 1), (2, 0, 2, 12), poly1d([1, 1, 1, 1]))",1011628.6635712535,1011666.2525889924,292.5761709876234,10.31981449213826
